reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment_score,sentiment
5500e9dc-4a03-4508-96aa-5fba7f7cb2df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka tiba tiba nge Heng nih aplikasi,1,1,5.12.1,2025-03-09 08:35:27,"Hai Kak Muhammad, mohon maaf atas ketidaknyamanannya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maura",2025-03-09 09:04:56,5.12.1,suka tiba tiba nge heng nih aplikasi,0.0,netral
80c45c99-44b1-4aa6-b2f0-b2ff9600b29a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalaw bagus saya kasih bintang full,4,0,,2025-03-09 08:23:37,,,,kalaw bagus saya kasih bintang full,0.0,netral
d57e69b9-1ff4-4239-8ca3-21259629d084,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Suka heran, kok ngasih diskonnya beda2. Kadang dihp saya ga ada tapi dihp anak ada.",3,0,5.12.1,2025-03-09 07:38:34,"Hai Kak Lina, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku. Apabila kamu mengalami kendala, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Maura",2025-03-09 08:25:14,5.12.1,suka heran kok ngasih diskonnya beda kadang dihp saya ga ada tapi dihp anak ada,0.0,netral
a57bbcd8-259d-4a34-a86e-722d6513606a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi tolol!!!!,1,0,,2025-03-09 07:30:55,"Hai Kak @Team Sanga, terima kasih atas ulasanmu. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 08:22:03,,aplikasi tolol,0.0,netral
49c51866-4137-42a4-9aa1-4ddd8de88425,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Coba tatar lagi itu pengemudi gocar calya D 1787 VDL. Ugal ugalan di jalan membahayakan keselamatan orang lain. Sudah diperingati malah makin melunjak,1,1,5.12.1,2025-03-09 07:13:46,"Hai Kak Rifqi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 08:15:11,5.12.1,coba tatar lagi itu pengemudi gocar calya d  vdl ugal ugalan di jalan membahayakan keselamatan orang lain sudah diperingati malah makin melunjak,0.0,netral
be19b846-d43e-42be-a162-71b60bf3ba8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk gak konsisten dan gak jelas.gopay pinjam gilirn naik limit tb2 akun dibtasi dg alasan ada data yg tdk sesui dan aktifitas gak wajar.dr limit msh kecil kemana bos?toh jg bayr tagihn gk pernh telt dn semua jg udh dilunsin.gilirn limit naik tau² akun dibatasi dn diblokir.buat apa limit naik gk bs dipake.aneh!!!yg lbh membagongkan lg ada notif aktifin gopaypinjam tp ujung2nya ditolak yg suruh dftr lg bulan depan lah,nunggu sampe lebaran kucing sgl.banyak akun yg senasib diphp in.uninstal aman!!!",1,0,5.12.1,2025-03-09 06:41:33,"Hai Kak Kanti, mohon maaf atas kendala yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-25-068-0008-53810 di subjek email, ya. ^Maura",2025-03-09 07:09:03,5.12.1,apk gak konsisten dan gak jelasgopay pinjam gilirn naik limit tb akun dibtasi dg alasan ada data yg tdk sesui dan aktifitas gak wajardr limit msh kecil kemana bostoh jg bayr tagihn gk pernh telt dn semua jg udh dilunsingilirn limit naik tau akun dibatasi dn diblokirbuat apa limit naik gk bs dipakeanehyg lbh membagongkan lg ada notif aktifin gopaypinjam tp ujungnya ditolak yg suruh dftr lg bulan depan lahnunggu sampe lebaran kucing sglbanyak akun yg senasib diphp inuninstal aman,0.0,netral
8d537669-143c-464f-bec9-a85c1f064bbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sejauh ini menyenangkan,5,0,5.12.1,2025-03-09 05:58:18,,,5.12.1,sejauh ini menyenangkan,0.0,netral
57cbfa5e-1e70-4447-9825-5e85c3e1644e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu kami bila kami dalam kondisi urgent dan pelayanan yang baik sekali.,5,0,5.12.1,2025-03-09 05:13:36,,,5.12.1,sangat membantu kami bila kami dalam kondisi urgent dan pelayanan yang baik sekali,0.2023,positif
900d1e8e-53d5-42f6-a63e-e08ff6fb1182,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Driver nya pada milih2 kerjaan. Pada malas2 pesanan sy sampai di batalin. Giliran jarak deket berebut,2,1,5.12.1,2025-03-09 04:57:32,"Hai Kak Muhamad, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 07:04:21,5.12.1,driver nya pada milih kerjaan pada malas pesanan sy sampai di batalin giliran jarak deket berebut,0.0,netral
a5f7744e-c932-4abd-8bb0-e70c5edfedde,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nunggu makanan udah sampe 2 jam belum dapat driver kiranya makananya udah jadi padahal belum disiapin jg tapi disistem alasan nggk dapat driver giliran dikirim orang untuk ambil makanannya ternyata belum dibuat, dibatalkan juga nggk bisa alasan sudah dibuat",1,0,5.11.1,2025-03-09 04:30:20,"Hai Kak @Rejeki Barokah, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 07:02:29,5.11.1,nunggu makanan udah sampe  jam belum dapat driver kiranya makananya udah jadi padahal belum disiapin jg tapi disistem alasan nggk dapat driver giliran dikirim orang untuk ambil makanannya ternyata belum dibuat dibatalkan juga nggk bisa alasan sudah dibuat,0.0,netral
a231d1c1-62fb-4df9-a875-78296a544363,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik,5,0,5.10.1,2025-03-09 04:20:26,,,5.10.1,sangat baik,0.0,netral
c0dde35a-6303-4a85-a728-872ae32e5d1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pesanan menu sahur saya tidak datang"" Sampe"" Saya tidak sahur",1,0,,2025-03-09 04:05:25,"Hai Kak Ramadahn, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 07:00:02,,pesanan menu sahur saya tidak datang sampe saya tidak sahur,0.0,netral
4abc349c-b8d8-458a-97bc-3e79aff7e561,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pakai riority buat gofood tapi selalu terlambat. No compensation. No explanation. Dan gak bisa komplain di cs!,1,91,5.12.1,2025-03-09 02:39:57,"Hai Kak Ebta, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 06:56:08,5.12.1,pakai riority buat gofood tapi selalu terlambat no compensation no explanation dan gak bisa komplain di cs,-0.0803,negatif
d9921fb7-3517-4e00-9a98-93fee80ff764,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nyaman dan aman,5,0,,2025-03-09 02:09:25,,,,nyaman dan aman,0.0,netral
9e22504b-88e5-4b17-b5b0-57b6577f6904,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Driver sopan,5,0,,2025-03-09 01:22:17,,,,driver sopan,0.0,netral
4cd57189-81d7-41da-8780-c5cc5d2d5871,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bermanfaat 🙏🏻,5,0,4.93.1,2025-03-09 01:19:49,,,4.93.1,bermanfaat,0.0,netral
305b0243-7ae2-4dd0-a93d-8f804c222885,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bintang 4 dulu ya soalnya ada beberapa menu yang tidak ada, aplikasi ya oke tidak ada masalah",4,0,5.12.1,2025-03-09 01:10:14,,,5.12.1,bintang  dulu ya soalnya ada beberapa menu yang tidak ada aplikasi ya oke tidak ada masalah,0.0,netral
0e8509b5-cef4-4ab9-a2b4-bc18d1653e95,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk layanan pemesanan grab mobil tolong diperbaiki aplikasinya, saya sudah dapat mobil yg sesuai saya pesan. Tiba2 ada lagi muncul pesan dri gojek dengan plat mobil berbeda. Dan sering kali grab mobil info ke customer untuk offline. Hal ini tidak dibenarkan ya. Tolong lah buat keamanan, kami masyarakat menggunakan aplikasi ini untuk mendapatkan kenyamanan yg lebih baik jangan menjadi teror dan berbahaya buat kami.",1,0,,2025-03-09 01:03:34,"Hai Kak Desi, mohon maaf atas ketidaknyamanannya. Jika yang kamu maksud terkait layanan GoCar, laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 06:54:44,,untuk layanan pemesanan grab mobil tolong diperbaiki aplikasinya saya sudah dapat mobil yg sesuai saya pesan tiba ada lagi muncul pesan dri gojek dengan plat mobil berbeda dan sering kali grab mobil info ke customer untuk offline hal ini tidak dibenarkan ya tolong lah buat keamanan kami masyarakat menggunakan aplikasi ini untuk mendapatkan kenyamanan yg lebih baik jangan menjadi teror dan berbahaya buat kami,-0.128,negatif
e32d8ec3-9db2-4833-8857-32d86211f2ad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gojek mantap saliimm..,5,0,5.12.1,2025-03-09 00:53:08,,,5.12.1,gojek mantap saliimm,0.0,netral
25844db2-e1a9-4312-ac38-dfa1cf4ac314,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hapus lah itu sistem multi instant. Kami pesan barang kirim instant, tpi kok driver nya malah disuruh bawa 2 barang dari 2 pesanan berbeda. Namanya intant itu y cukup 1 barang, klo lebih dari 1 barang udh ada yg namanya sameday. Kasihan driver nya, intant tpi disuruh bawa 2 barang. Ongkos yg diterima driver tidal sesuai yg dibayar pemesan.",1,1,5.10.1,2025-03-09 00:50:05,"Hai Kak Yayat, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 06:51:50,5.10.1,hapus lah itu sistem multi instant kami pesan barang kirim instant tpi kok driver nya malah disuruh bawa  barang dari  pesanan berbeda namanya intant itu y cukup  barang klo lebih dari  barang udh ada yg namanya sameday kasihan driver nya intant tpi disuruh bawa  barang ongkos yg diterima driver tidal sesuai yg dibayar pemesan,0.0,netral
084b5d84-72b9-4522-8d36-bd1dd7c87dee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tiada lawan. top uda wandi. tampon,5,0,5.12.1,2025-03-09 00:49:41,,,5.12.1,tiada lawan top uda wandi tampon,0.2023,positif
46341ad0-651f-479b-bb89-27acf4f77512,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok sip,5,0,5.12.1,2025-03-09 00:11:07,,,5.12.1,ok sip,0.296,positif
cad05b66-d0eb-4960-9d5a-eafa18039b1f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Biaya untuk menelfon call center sangat mahal, 1 menit 7 ribu",1,0,5.4.1,2025-03-09 00:10:01,"Hai Kak Muhammad, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 06:46:43,5.4.1,biaya untuk menelfon call center sangat mahal  menit  ribu,0.0,netral
22bfc460-f723-438b-8996-eb297c8d7eea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aman nyaman,5,0,5.12.1,2025-03-09 00:07:41,,,5.12.1,aman nyaman,0.0,netral
18331a03-7fa6-476b-bbca-672158102fff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap cepat,5,0,5.12.1,2025-03-09 00:00:17,,,5.12.1,mantap cepat,0.0,netral
fe065fb3-a988-4c4b-97f3-0fdca345c8b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good, good, good",5,0,,2025-03-08 23:56:39,,,,good good good,0.8271,positif
351c623c-7ee2-4207-af22-eb7425fbab15,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Penolong saat lapar malam hehehe,5,0,,2025-03-08 23:47:31,,,,penolong saat lapar malam hehehe,0.0,netral
636bfe79-f28e-442d-a360-631cce955f92,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap Mantap Mantap,5,0,5.12.1,2025-03-08 23:46:42,,,5.12.1,mantap mantap mantap,0.0,netral
237fc03b-732c-49dd-a18a-da31b6824ccc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok jek,5,0,5.7.2,2025-03-08 23:45:28,,,5.7.2,ok jek,0.296,positif
b35b41f4-36c8-49dd-8d14-6880d51353f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pesen mobil. Udah ditunggu lama eh ternyata orngnya lagi di rumah. Bilang nya ngga liat HP. Ditanya kenapa ditrima pas di tanya katanya otomatis dari apk nya haduhhh bikin langganan kecewa🤦‍♂️🤦‍♂️🤦‍♂️,1,0,5.11.1,2025-03-08 23:37:43,"Hai Kak Aris, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",2025-03-09 06:03:50,5.11.1,pesen mobil udah ditunggu lama eh ternyata orngnya lagi di rumah bilang nya ngga liat hp ditanya kenapa ditrima pas di tanya katanya otomatis dari apk nya haduhhh bikin langganan kecewa,0.0,netral
22e77bcc-205a-4518-92cf-ff0de63f7f5d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini sangat baik memudahkan segala keperluan kehidupan terutama transfortasi perjalanan dan transaksi gofood, gosend,/transfer bank",5,0,5.11.1,2025-03-08 23:32:14,,,5.11.1,aplikasi ini sangat baik memudahkan segala keperluan kehidupan terutama transfortasi perjalanan dan transaksi gofood gosendtransfer bank,0.0,netral
9323ce2e-efb6-4549-b16e-c84c27b55175,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi taik pesan makan pengiriman expres tetap aja lama hampir 1 jam padahal jarak 1 km. Gak bakal pakai apk ini lagi rugi uang rugi waktu.,1,1,5.12.1,2025-03-08 23:28:15,"Hai Kak @Manusia, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-03-08 23:42:14,5.12.1,aplikasi taik pesan makan pengiriman expres tetap aja lama hampir  jam padahal jarak  km gak bakal pakai apk ini lagi rugi uang rugi waktu,0.0,netral
9c1d631f-ca38-4f5d-a965-bdf5d6641138,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pesan go food 1 jam lebih gada yg ambil. Kasian restoran nya udah nyiapin, saya sampe order 2x karena penjualnya bilang suruh order ulang kalo ga dapet driver. Malah katanya kalo ga dapet lg mau dianter, padahal lumayan jauh dan udah tengah malem Buang buang waktu bgt serius, lebih baik di ubah deh kebiasaan kaya gini Menghubungi cs juga ga ngaruh apa apa, tidak membantu sama sekali, mau ngajuin keluhan tiba tiba ""chat di tutup"". Sat bgt",1,34,5.12.1,2025-03-08 23:24:53,"Mohon maaf atas kendalanya, Kak @KN Chachan. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Miko",2025-03-08 23:40:21,5.12.1,pesan go food  jam lebih gada yg ambil kasian restoran nya udah nyiapin saya sampe order x karena penjualnya bilang suruh order ulang kalo ga dapet driver malah katanya kalo ga dapet lg mau dianter padahal lumayan jauh dan udah tengah malem buang buang waktu bgt serius lebih baik di ubah deh kebiasaan kaya gini menghubungi cs juga ga ngaruh apa apa tidak membantu sama sekali mau ngajuin keluhan tiba tiba chat di tutup sat bgt,0.0,netral
a1bdc9fa-0e69-4807-955c-d62824e271bf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Knpa skrng ada double order.. Pengiriman makanan jdi lama krna driver harus antar 2 orderan dan kami harus menunggu lama sampai makanan sdh dingin baru driver sampai Orderan di resto menunggu lama mencari driver padahal ada driver yg dekat di resto..,2,1,5.12.1,2025-03-08 23:03:06,"Hai Kak David, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-03-08 23:38:35,5.12.1,knpa skrng ada double order pengiriman makanan jdi lama krna driver harus antar  orderan dan kami harus menunggu lama sampai makanan sdh dingin baru driver sampai orderan di resto menunggu lama mencari driver padahal ada driver yg dekat di resto,0.0,netral
e5130b0f-a643-4061-8855-20752c512e68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Drever ramah sekali,5,0,5.12.1,2025-03-08 22:56:16,,,5.12.1,drever ramah sekali,0.0,netral
42de54a9-9f73-4a51-a674-3a469defa0b1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ngapain ngasi fitur bantuan kl gabisa dibales pesan nya!!! ampe ber kali2 chat cs, gada solusi!!!!!!",1,0,5.10.1,2025-03-08 22:51:06,"Hai Kak Amanda, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-067-1612-55931 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2025-03-08 23:13:17,5.10.1,ngapain ngasi fitur bantuan kl gabisa dibales pesan nya ampe ber kali chat cs gada solusi,0.0,netral
232a73bd-cbd9-472e-8f21-92e6d23b66df,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kena scam trus, promo wajib pake gopay giliran di isi promo nya eror kecewa bngt",1,1,5.12.1,2025-03-08 22:43:43,"Mohon maaf atas kendalanya, Kak @Luxzyn. Terkait laporanmu, pastikan kode voucher yang dimasukkan sudah sesuai, ya. Jika masih tidak bisa, silakan laporkan hal ini melalui halaman Bantuan > ketik ""Tidak bisa menukarkan kode promo"" di kolom pencarian > pilih artikel dan lengkapi form-nya. Kami siap membantu. ^Miko",2025-03-08 23:11:27,5.12.1,kena scam trus promo wajib pake gopay giliran di isi promo nya eror kecewa bngt,-0.5719,negatif
bfd100d7-480c-41a2-af32-2dc621850a65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu di segala situasi dan kondisi.,5,0,,2025-03-08 22:35:45,,,,sangat membantu di segala situasi dan kondisi,0.0,netral
f3ec7759-9a56-4649-bb7e-49ebf6ad55a1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mengecewakan,1,0,5.12.1,2025-03-08 22:23:50,"Hai Kak @klaten boy, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2025-03-08 22:42:09,5.12.1,mengecewakan,0.0,netral
5bacf0da-1643-486d-b1c0-ceff8330825b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pesen makanan sampai 2jm an, mau dibatalkan gabisa terus padahal jelas jelas ga dapat driver, alesannya ga bisa karena sudah dapat driver Kurang efektif lama lama aplikasinya",1,1,5.12.1,2025-03-08 22:21:43,"Hai Kak @Pinky Pramesty, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Miko",2025-03-08 22:41:06,5.12.1,pesen makanan sampai jm an mau dibatalkan gabisa terus padahal jelas jelas ga dapat driver alesannya ga bisa karena sudah dapat driver kurang efektif lama lama aplikasinya,0.0,netral
